,facility_id,Longitude,Latitude,PEC_Gnd_Winter,PEC_Gnd_Spring,PEC_Gnd_Summer,PEC_Gnd_Fall,PEC_Gnd_Annual,PEC_150m_Winter,PEC_150m_Spring,PEC_150m_Summer,PEC_150m_Fall,PEC_150m_Annual,PEC_300m_Winter,PEC_300m_Spring,PEC_300m_Summer,PEC_300m_Fall,PEC_300m_Annual,SO2_Gnd_Winter,SO2_Gnd_Spring,SO2_Gnd_Summer,SO2_Gnd_Fall,SO2_Gnd_Annual,SO2_150m_Winter,SO2_150m_Spring,SO2_150m_Summer,SO2_150m_Fall,SO2_150m_Annual,SO2_300m_Winter,SO2_300m_Spring,SO2_300m_Summer,SO2_300m_Fall,SO2_300m_Annual,NOX_Gnd_Winter,NOX_Gnd_Spring,NOX_Gnd_Summer,NOX_Gnd_Fall,NOX_Gnd_Annual,NOX_150m_Winter,NOX_150m_Spring,NOX_150m_Summer,NOX_150m_Fall,NOX_150m_Annual,NOX_300m_Winter,NOX_300m_Spring,NOX_300m_Summer,NOX_300m_Fall,NOX_300m_Annual,NH3_Gnd_Winter,NH3_Gnd_Spring,NH3_Gnd_Summer,NH3_Gnd_Fall,NH3_Gnd_Annual,NH3_150m_Winter,NH3_150m_Spring,NH3_150m_Summer,NH3_150m_Fall,NH3_150m_Annual,NH3_300m_Winter,NH3_300m_Spring,NH3_300m_Summer,NH3_300m_Fall,NH3_300m_Annual
511,3052111,-96.055,31.821,129452.34629793496,92730.04769568468,90643.41130592892,116495.43231791635,107330.30940436623,82563.60650030774,53861.63920761537,49262.78035978059,74657.61854570794,65086.41115335291,69194.33285428946,48684.839205856675,44330.3000582713,64593.413669450674,56700.72144696703,27513.047882561503,18794.948963719085,15873.053404627086,12865.523410676118,18761.643415395945,25063.34166280565,19957.81691957954,16830.975114963512,14313.028200804116,19041.290474538204,21405.115191497935,19938.263160924023,17148.309014064318,14682.326848846198,18293.50355383312,11773.019448484674,5141.300288680818,1173.963169057082,3199.9494888962163,5322.058098779698,8898.561529013787,3815.5506381264986,1132.103495058631,2805.099862839551,4162.8288812596165,7605.749073374099,3500.6330034819293,1194.6036106990787,2658.4073875310446,3739.848268771538,73960.27666686362,27604.574364463446,24505.752798554906,42475.1706733152,42136.44362579929,52974.21563258396,19300.378939412814,17220.658443948858,31711.35659133536,30301.652401820247,43515.53434910907,18061.069729082206,14721.342764928782,27691.94972233795,25997.474141364502
512,8300611,-81.762,35.216,166568.7674784797,125806.57062534541,130352.28622606986,158877.46892521725,145401.27331377805,100438.30168129673,67607.52360992768,68688.41922369978,96083.47073205966,83204.42881174597,82837.17018988954,58678.57398293698,60612.0164758424,77883.8020671411,70002.8906789525,22039.254658329675,23618.966668109904,27931.105896629775,11895.74095133982,21371.267043602293,20593.25008619588,23932.638108891366,27498.00369169021,12399.436114800857,21105.832000394577,18353.455175080308,23319.519959347203,24013.153567608235,12459.62960498586,19536.439576755405,12679.635044916658,6392.89142259145,2112.365171419959,3276.540949650314,6115.358147144595,10973.587867394705,4378.200995573852,1665.2090970687264,2591.9634762652863,4902.240359075642,9485.242633501413,3797.3597792871756,1696.9178591476048,2532.812367490096,4378.083159856573,108956.82525908125,72898.65327612798,83296.20304198898,90374.59627059079,88881.56946194725,78236.88668254363,44476.48403005928,59954.43568151223,59646.56869761349,60578.59377293216,62609.02983485765,40185.97000630931,52015.03307047992,51180.67785393488,51497.67769139544
513,8508011,-80.602,35.732,219314.72771816945,173983.1134300638,186601.14240001125,199884.04939426304,194945.75823562688,123915.75971743022,91759.59686166393,95108.30408891548,114727.77868390526,106377.85983797871,100071.16486600398,78896.9848565041,83679.96035292002,90886.33423779342,88383.61107830539,24357.90437004305,27422.192890573653,29379.869930276127,13136.454337088016,23574.10538199521,22464.18148595957,26742.093138857763,29374.786332598786,13698.26789375113,23069.832212791815,19756.73491945994,26091.630203579138,26005.47777559194,13697.447365270224,21387.82256597531,15098.36981000832,9013.281569287437,3122.967014716632,3977.0589133688563,7802.919326845311,13202.478068663717,6076.680798406759,2325.9757765183826,3117.578329638244,6180.678243306776,11277.115856665068,5202.688622522153,2207.84801012051,3124.429092921737,5453.020395557367,152748.1595417664,99317.55711031666,103980.70469978148,112499.64197310904,117136.51583124339,101109.63106091386,57341.556743035915,65838.91614504122,71263.69346094219,73888.4493524833,77002.71725484834,50219.40818005489,57614.92977724639,57406.30122689772,60560.83910976184
514,9510111,-86.292,42.323,227866.5083329215,135079.71494205645,173041.99993298837,195677.02113014853,182916.31108452874,146200.9871323846,83335.21119661807,96030.01152359515,120131.02067367421,111424.307631568,119365.45690670937,73379.0620391566,85373.63884969367,97550.54429628362,93917.17552296081,29372.361690875525,40696.22149147147,39462.09495731732,24468.350972868764,33499.75727813327,27793.954216323138,36716.82623336795,39496.444516480995,25276.05003670044,32320.818750718132,26673.963407632174,35807.59329098471,38881.03257784514,22835.614741309175,31049.5510044428,30106.115878040287,18093.401253293705,8973.175261047421,14886.66546117192,18014.839463388336,27353.454997086996,12871.746763400977,5794.985639343207,12565.865029178858,14646.51310725251,23057.89661813048,10849.79793448811,3911.9426008751707,13809.256407025003,12907.22339012969,166092.70816072664,49870.10092780708,44815.936097145815,118747.4289569121,94881.54353564791,136559.29738448543,40168.73481505557,32462.633463283764,91554.83773606512,75186.37584972248,106711.50387171278,36594.46117847879,31012.38981547972,75583.87059921131,62475.55636622065
515,8491111,-78.974,34.588,156727.03033557328,135621.24195365031,144077.56706985997,145730.81203496843,145539.162848513,101461.90575621105,74000.72412999439,73804.89670119678,92389.03119329656,85414.13944517469,84328.67592357988,64676.96529440703,64572.96914094016,73270.99686689372,71712.4018064552,32006.184108599213,25906.925693355955,20399.556076971316,14304.522860396213,23154.297184830677,28296.01571520525,27046.514818865817,22361.622926801287,14655.282177878129,23089.858909687617,22240.309169775286,27036.92299355389,24974.995438899583,14930.455000315324,22295.67065063602,17059.059075018296,7747.408513077887,2828.9832039328403,3775.6942975824477,7852.786272402867,14106.213020673451,5204.298375844505,1659.2500457408007,2785.1689408417637,5938.73259577513,11857.770773003012,4572.483246658346,1825.8365559811166,2692.701414040124,5237.19799742065,93982.11321029744,48914.71593828208,54610.08196327715,77685.63143711704,68798.13563724342,77796.96501051627,32903.32188668163,30748.7106447342,53208.92513510415,48664.480669259065,63652.59516227834,30466.690048212367,31170.780311323637,44590.949204549375,42470.253681590926
516,2992611,-95.841,41.18,122165.34143281887,60488.62507330897,70848.95785409528,113550.31916834804,91763.31088214279,84433.29900510702,35429.12351812068,45255.57361425014,78655.96246455066,60943.48965050712,72898.6895153045,31712.626758156723,41847.462023674794,70209.29353430847,54167.01795786112,29958.364211177726,17331.950555603085,18847.51817250027,21525.872819145632,21915.926439606676,31491.472477020587,16468.732725577986,20692.771561086036,24032.3165385108,23171.323325548852,31685.30582182274,16850.81353988299,21038.231199432674,22032.715661719747,22901.766555714537,18177.327394591182,3715.7706256028696,2316.6311349000093,11563.181573169823,8943.227682065972,20935.35794775251,2595.2080273953397,1995.3729487453913,9375.933618378842,8725.46813556802,17818.511586986,2378.397087886148,1863.0160264014535,9815.501167656961,7968.856467232639,73563.05637106048,13927.42641527071,8775.182519018575,57293.9021115642,38389.89185422849,70737.13713586565,11712.280443206271,8016.112171540077,55822.2324585222,36571.94055228355,60492.57603902461,11666.702653928442,7808.2522065261255,52365.27902369846,33083.20248079441
517,8490411,-79.74,34.839,148399.8642094676,121213.77151059604,126380.62865159358,141290.75411961888,134321.25462281902,97003.62696395039,66264.3135448419,66931.09197748401,90095.93763308275,80073.74252983976,80979.26744606202,58019.68807257447,59123.94086576997,72165.53341847005,67572.10745071914,28147.308406677235,28772.78814895242,22629.950184845104,14298.698614776831,23462.1863388129,25469.75590936326,29016.349507802057,24090.789676612392,14526.857134155769,23275.93805698337,21194.05690281929,28368.5059957032,24597.024592703663,14703.504833155976,22215.773081095533,15256.080712249128,7352.488024482369,2567.621418670444,3929.233767106677,7276.355980627155,13197.100490737379,4932.280058368461,1612.7710662525633,3085.153647939363,5706.826315824442,11182.601311371764,4334.239371015649,1863.94603247684,2972.3011486056494,5088.271965867476,90919.65711783415,69656.76265849227,59712.835193316336,74827.61588386643,73779.2177133773,75465.18693938939,43631.84054060043,35945.42178081804,50046.2701607198,51272.17985538192,62551.978286492085,39007.54750357643,35852.53834618791,42365.90864990118,44944.493196539406
518,7239211,-82.697,43.102,178868.5479791962,265953.93633077556,139641.04649807114,122422.09975677087,176721.40764120346,110732.10051805474,174727.6801147474,79767.84146530062,79697.33004600757,111231.2380360276,92709.6746250364,148939.40174571477,71507.51371537965,74234.03915835898,96847.65731112246,22246.94705999765,77659.41020734915,39763.0007733234,14700.90671639059,38592.5661892652,22704.20776981245,71401.62505018535,39130.52686859342,15433.42552067837,37167.446302317396,23013.287892549146,67993.62403466235,36443.106037887315,14154.243336242249,35401.065325335265,19070.200697183365,64410.717633430795,6425.210021915307,5303.166812877319,23802.323791351697,21270.759422830353,46459.35160868398,4462.941773208699,4508.440891051678,19175.373423943678,18052.131660313895,36656.80545349933,3161.7592561594174,5369.035407232067,15809.93294430118,123636.90826913703,79436.48167727471,41666.53347390418,59273.37250890391,76003.32398230495,104906.56488331822,64254.58308707948,32948.68669327963,49747.487403950894,62964.33051690705,85613.1179650859,55122.59179122868,31002.730960978617,51117.87448352454,55714.07880020443
519,7239111,-82.486,42.769,263839.4978000059,178908.12743183615,162965.97248400332,180575.7979230756,196572.34890973024,164826.15557246504,103328.90063385834,90154.25747599431,113150.1612452855,117864.86873190079,133162.07688898384,89079.17655173149,80121.0575752869,93364.93194369468,98931.81073992423,31387.149215235833,41308.51461900264,39310.533015849745,23119.36821584106,33781.39126648232,28363.395642206895,37031.273154506234,38945.39058663485,24207.66945907448,32136.932210605613,24468.204410177266,36275.186028522134,36755.6062867057,21694.3484314769,29798.3362892205,36026.04065056975,22448.982503884443,7109.76564621678,12410.554717520852,19498.835879547954,28147.090047983624,15603.795308662544,4791.000312551526,9647.240801273865,14547.281617617891,23849.02997593324,12940.423163513928,3146.662835615595,10891.672460796253,12706.947108964754,210192.0468304328,58726.12551556218,45581.744267796355,112923.9098108451,106855.9566061591,169182.0861941183,44750.90629177328,36139.9235452271,94406.01160854138,86119.73190991502,128911.76736572373,40801.91822239225,33969.69440528037,81613.0894417206,71324.11735877924
520,4979111,-84.519,35.899,146233.5184711824,101452.9267103529,108827.7310067673,146179.49837622384,125673.41864113162,94153.5567887618,57880.01183620293,61345.7267730633,91242.03630666263,76155.33292617268,78137.61859938675,50718.29626424644,54624.80869532975,71716.37352251737,63799.27427037008,25438.436059184107,25072.12343748396,32657.372482303745,13912.372846871649,24270.076206460864,23150.981531826103,25810.2900565466,32374.16970360605,14723.118002573927,24014.639823638172,20525.702019325443,24888.07470039565,27241.727099109445,14341.540953303382,21749.26119303348,11879.75233774167,6035.296458753075,2799.8612896398727,3542.0912180406967,6064.250326043829,10587.795947835997,4163.386038925584,1968.4233445130685,2802.301260999836,4880.476648068622,9201.582302873629,3604.901536537319,2292.9985986079782,2791.8772450286406,4472.839920761891,102630.5234517188,63882.17595065594,79442.21880795399,95108.50315894815,85265.85534231922,81055.91901751564,40839.91359193961,59166.64648162058,71501.50852403701,63140.996903778214,66988.3910024868,36826.03170940107,55297.003327934086,60807.89000010322,54979.82900998129
521,7826011,-79.071,36.484,161592.09849854565,105929.3127939867,110703.78887948334,143138.7541346778,130340.98857667338,103351.6176011488,60926.6377089814,61159.58373978699,91664.40492071694,79275.56099265853,86244.4546414766,53851.73852531216,54749.98890773552,75742.87995267163,67647.26550679898,24511.116260699666,27765.187615390623,30461.1413633045,14185.910215782551,24230.838863794335,23065.611592480283,27601.35818652709,29931.707315777985,14846.396075046856,23861.26829245805,20954.59826666576,26591.333020163336,25127.172407189402,14489.731033077589,21790.708681774024,15113.191465613467,6917.302250732556,2264.994795890763,3721.2084917308925,7004.1742509919195,14796.389033120486,4699.8329505529055,1621.0021210664254,3059.1978211425794,6044.1054814706,12642.841208578939,4082.5958729672943,1643.0084352568472,3052.3684075557703,5355.203481089713,111081.91003927226,64905.88298297149,75359.07694842228,81126.69755025597,83118.3918802305,90004.65213347191,45661.406648892655,55112.56253508436,58263.920033582406,62260.63533775783,74426.75851226262,42293.971928440405,52072.63050455062,52087.62768894332,55220.24715854924
522,5363811,-89.562,36.515,104768.63419098251,70521.55977462363,68260.43981670702,115539.23521342965,89772.4672489357,77179.1011918234,41699.78441478823,39173.73501880296,78588.2036571649,59160.20607064487,66640.67261204134,37748.485299736574,35045.73477863661,69367.8954761475,52200.6970416405,26585.751643128555,24484.770719137447,21915.08457934077,14727.018431014418,21928.156343155293,25772.902965386253,23425.82889177467,22668.284595294655,16111.004595105022,21994.50526189015,24016.38498274108,23431.031720822357,19769.908352390517,16136.671371766048,20838.49910693,15150.335524664117,5631.663056504721,2475.4738678102453,4389.354246207517,6911.70667379665,14100.456508459514,3644.543889251506,1369.2307982215202,3356.7179208579014,5617.73727919761,11978.145102771061,3238.5330451875707,1053.247749436962,3482.123880463063,4938.012444464664,56135.66989372607,30271.83462763832,31032.787160680244,61077.19423490463,44629.371479237314,57432.26290387567,25472.935137156233,24389.68698966772,53253.97384575068,40137.21471911258,51332.12013308844,25166.71004897154,26599.757831825893,52279.22950370076,38844.45437939666
523,4898511,-98.477,28.704,75054.16144021257,51116.988179110136,56459.428401911115,67169.3703463733,62449.98709190178,53576.263433834596,30272.501017179628,30784.15549200733,49600.44635618333,41058.34157480122,46941.47622309107,28160.245492359627,27566.167167835287,42313.55322220835,36245.36052637358,32489.41091058389,12560.481213428448,9056.643762108946,12086.302272220499,16548.20953958545,29451.884562044503,12720.443272562998,9577.118422029003,12858.244980761092,16151.922809349398,22849.77958921647,12783.337313147753,10500.40174170281,13089.985722206737,14805.876091568442,7244.474180859826,1885.0430432325907,418.02434412200574,1362.4027742347166,2727.486085612285,6414.816445772815,1418.8724754012792,415.7422448966016,1217.5922451217348,2366.7558527981073,5536.444878560178,1409.4602437997896,401.53325832796685,1225.4401609718025,2143.219635414934,40149.06496914261,12612.632145503943,13113.249046857909,24827.032690208867,22675.494712928332,31453.676847204188,9098.096539919168,8378.512263803106,20134.78513621463,17266.267696785275,28118.53697759672,8697.978355337069,6698.9178747937885,18560.916746324125,15519.087488512927
524,8306411,-80.699,32.21,99724.16482868794,104365.90773476347,93912.80262325815,93270.64988591483,97818.3812681561,68178.28639799752,60718.49201320051,50048.983928082576,62469.45611169268,60353.80461274332,58421.892647421424,54050.96490863008,44228.59715534119,52295.099489409746,52249.13855020061,24082.2781582788,31263.84760148106,21221.383907637257,9133.880845531068,21425.347628232044,22881.295197993284,29920.339765298755,20922.386110218325,9228.828873211585,20738.212486680488,21092.17911380841,28270.25883735182,21684.034943034792,9786.868466030131,20208.335340056292,7233.928205431617,8702.435830318755,1449.435747074758,908.4706410825056,4573.567605976908,7767.689326798,5894.658175184973,1233.600537113181,787.656400613013,3920.901109927292,6663.362752148153,5332.837062316243,1298.8291216122363,789.3318275433573,3521.090190904997,55839.30851574994,49834.93936391404,43090.30124845064,39816.221697587534,47145.19270642554,44627.3754775582,32023.734033820223,26638.67810868474,25863.78994526298,32288.394391331538,39458.674930830355,28284.34086120733,21326.790919949068,23944.179120718232,28253.496458176247
525,7494511,-93.259,37.109,141901.739399895,116777.89514269026,115184.07073202057,146254.9467104206,130029.66299625662,91086.65719195116,66112.93954774516,62864.22654631205,90704.19202028793,77692.00382657407,76054.0895868128,58092.88770023055,55867.248527293305,75793.94698027107,66452.04319865193,23568.538818783538,19029.890116385366,19509.18431654486,16775.024977304667,19720.659557254607,23595.155709525876,21758.659774716893,20625.724229573443,17964.997477293105,20986.134297777327,23459.97085664546,21647.913097449957,19907.785880362575,17120.0127264817,20533.920640234923,11908.919856283293,3746.192699993116,1665.2715222820507,6562.6042398874915,5970.7470796114885,11325.614816368614,2816.696245027098,1242.9340931924767,5585.3098699476295,5242.638756133954,9816.724390856247,2535.641365287895,1370.1149174342584,5449.077754774276,4792.889607088169,82654.2786844724,39290.83108322897,43268.26717220042,66700.14646609493,57978.38085149918,65499.66376592261,24752.393618226175,29193.6089673382,48993.44617509696,42109.77813164599,53709.577196457096,22326.897044408775,26840.953673134845,40761.72074272471,35909.78716418136
526,7496411,-93.388,37.153,141901.739399895,116777.89514269026,115184.07073202057,146254.9467104206,130029.66299625662,91086.65719195116,66112.93954774516,62864.22654631205,90704.19202028793,77692.00382657407,76054.0895868128,58092.88770023055,55867.248527293305,75793.94698027107,66452.04319865193,23568.538818783538,19029.890116385366,19509.18431654486,16775.024977304667,19720.659557254607,23595.155709525876,21758.659774716893,20625.724229573443,17964.997477293105,20986.134297777327,23459.97085664546,21647.913097449957,19907.785880362575,17120.0127264817,20533.920640234923,11908.919856283293,3746.192699993116,1665.2715222820507,6562.6042398874915,5970.7470796114885,11325.614816368614,2816.696245027098,1242.9340931924767,5585.3098699476295,5242.638756133954,9816.724390856247,2535.641365287895,1370.1149174342584,5449.077754774276,4792.889607088169,82654.2786844724,39290.83108322897,43268.26717220042,66700.14646609493,57978.38085149918,65499.66376592261,24752.393618226175,29193.6089673382,48993.44617509696,42109.77813164599,53709.577196457096,22326.897044408775,26840.953673134845,40761.72074272471,35909.78716418136
527,5620911,-85.49,42.28,263123.9522793436,173460.08010159427,210440.3439348107,224994.14227444076,218004.62964754732,162323.84707778296,101243.35579402815,115534.11757204444,132596.6285666065,127924.48725261551,130736.38030938686,87407.93268703173,102609.17757306065,105566.67727621984,106580.04196142477,30438.32015878166,41044.27395507274,41934.06296234923,25479.26875675208,34723.98145823893,28438.922187792166,37071.88169353901,41666.533055483436,26349.759743634448,33381.774170112265,27064.321368949826,35952.41549710376,40643.26910564503,23174.436323863945,31708.61057389064,29512.55531397165,18316.453863519484,8924.62688404675,16219.164101064694,18243.200040650645,27281.435296151965,13005.52796646326,6335.0177552418,13695.804136280662,15079.446288534422,23091.740457369044,10923.252000593902,4726.5601378564925,15451.319882214848,13548.21811950857,210558.41783540076,69663.74678244888,56275.64418821085,141234.89015739635,119433.1747408642,162837.46111932793,48417.63861060225,39764.09087324538,107424.61946933236,89610.95251812699,123879.95771300394,42279.134875104006,35745.32767455322,85149.45094588373,71763.46780213623
528,7735111,-109.163,34.318,25325.003817719844,7770.8595339434005,9517.057272080378,23774.620751502825,16596.885343811613,20824.20322925471,4884.895531457443,6066.21359913612,19757.808521675302,12883.280220380893,19477.893290729207,4626.264566799252,5501.509642886754,19569.722410593407,12293.847477752155,11927.683559382353,3892.8783513785415,4844.356633287733,5947.3904044436185,6653.077237123061,13737.96642933706,3708.223328782206,5248.923250559919,6733.789529027532,7357.225634426681,15102.291459921671,3813.199556960955,5193.213395370503,7608.00937082525,7929.178445769595,1893.4042321312345,198.4623243842468,92.6171349361077,522.5958723493533,676.7698909502355,2010.7888625421815,178.37101454206888,91.32388768906429,505.43568584313056,696.4798626541112,1978.4598295071144,178.54234976555892,77.35255870209413,464.9545863083655,674.8273310707832,10395.156949080065,3113.2243887370264,4580.411342619132,7724.830271758487,6453.405738048677,10410.718956340153,2672.5005723601,3974.548996333455,7749.949641566854,6201.929541650141,10722.864422273302,2826.8292866292136,3731.1765065850873,8837.80796717414,6529.669545665436
529,7735011,-109.272,34.578,25325.003817719844,7770.8595339434005,9517.057272080378,23774.620751502825,16596.885343811613,20824.20322925471,4884.895531457443,6066.21359913612,19757.808521675302,12883.280220380893,19477.893290729207,4626.264566799252,5501.509642886754,19569.722410593407,12293.847477752155,11927.683559382353,3892.8783513785415,4844.356633287733,5947.3904044436185,6653.077237123061,13737.96642933706,3708.223328782206,5248.923250559919,6733.789529027532,7357.225634426681,15102.291459921671,3813.199556960955,5193.213395370503,7608.00937082525,7929.178445769595,1893.4042321312345,198.4623243842468,92.6171349361077,522.5958723493533,676.7698909502355,2010.7888625421815,178.37101454206888,91.32388768906429,505.43568584313056,696.4798626541112,1978.4598295071144,178.54234976555892,77.35255870209413,464.9545863083655,674.8273310707832,10395.156949080065,3113.2243887370264,4580.411342619132,7724.830271758487,6453.405738048677,10410.718956340153,2672.5005723601,3974.548996333455,7749.949641566854,6201.929541650141,10722.864422273302,2826.8292866292136,3731.1765065850873,8837.80796717414,6529.669545665436
530,6131311,-76.221,39.442,390118.3675280758,324245.41490211623,349057.90645311156,346454.94362805283,352469.1581278391,205663.54124608453,168255.2701138143,180105.02204298117,181473.01879528482,183874.2130495412,160113.03454080288,141415.0388718575,159863.6688288547,136826.7126519032,149554.61372335456,24349.930194987817,43142.729603544496,45360.1180882465,25024.117183505554,34469.22376757109,21518.872220690486,40769.69339485123,46193.656903403964,24595.529987786518,33269.438126683046,17588.51037211121,39166.86065247659,44315.172752971,22291.720070931166,30840.56596212249,33349.62729799957,29207.800859026196,13555.419917533884,25519.557787742673,25408.10146557558,24537.019131191984,21195.452139515495,9466.614847445626,21960.339030033676,19289.856287046696,20598.8790627464,17524.7831837178,7513.977500654298,23294.874237841133,17233.128496239908,301266.86509156815,134052.76348648244,100284.93846671794,201861.4262465425,184366.49832282774,187682.42909063827,76289.84767180927,57580.60193722861,114776.89504961905,109082.44343732379,131631.91550642764,64304.50836210918,51891.89561764145,79448.85801208312,81819.29437456535
531,8419211,-110.597,41.758,29885.111641886844,8822.829562405508,8495.175271414344,26768.648031868735,18492.941126893857,26235.96872522854,6583.93117314536,6591.713328977175,22826.711182400475,15559.581102437887,24311.95918755743,6208.372165706445,6345.989598492886,20452.03449231633,14329.588861018272,29073.150348862826,6189.823084824614,6577.158374063692,11376.23949371213,13304.092825365815,29589.627935519824,6396.607805230158,7378.314333543538,12242.725800262304,13901.818968638956,25871.22949144029,6481.162549886459,6880.591448217358,12087.33563602328,12830.079781391847,3157.968896179826,374.34216288686804,191.83766952126632,1481.8815381394236,1301.5075666818461,3906.2873983079476,363.3364609588539,223.36917685996178,1384.2216649967827,1469.3036752808866,3777.484910110603,343.9989145606421,174.19131736471616,1455.1162498772464,1437.697847978302,17664.41738764514,3216.0794585363406,1581.772220418765,12927.48615395029,8847.438805137634,21572.422947294468,3139.2013576816735,1843.4448615765566,15255.273064330186,10452.58555772072,22141.834053201626,3193.3152691835094,1961.1747207272642,15709.762390496262,10751.521608402165
532,8370411,-80.961,35.598,204295.29882600447,161583.73029630902,168945.41645857831,190029.39178213992,181213.45934075792,117469.69504853309,86041.49880888908,87981.5109250871,110482.08954181643,100493.69858108142,95404.63196926076,74270.24070826509,77836.62985117843,87776.56946214176,83822.01799771152,25023.77921348151,26836.649027015614,28288.109199322746,13085.8049947306,23308.585608637615,22942.292543911604,26226.46543951106,28771.488952702228,13630.802054948192,22892.76224776827,19905.169847243396,25747.633039102693,25853.81502504612,13648.845973244046,21288.865971159066,15560.557992159478,9042.098325861556,3072.4018242400703,4150.608464804338,7956.416651766362,13136.273185050848,6099.896359338371,2312.8712441500666,3209.8771422151453,6189.729482688607,11196.422548993334,5231.204613723343,2271.117475124435,3212.3340156903228,5477.769663382859,137856.9594028729,85107.09276692136,82052.36488292174,107952.79335472503,103242.30260186025,93535.54561506846,51008.73390422267,54661.48898484212,69820.72694091925,67256.62386126313,71861.06996442402,45258.45770914665,49055.640278792314,56972.00794540963,55786.79397444315
533,6271711,-80.333,39.385,208304.67379802326,133690.5832739879,157433.94038203807,197502.3185124348,174232.878991621,134140.11527355865,75260.18728794219,83444.62477089549,117760.77180029776,102651.42478317353,108600.52216761222,65096.22993070826,72720.94311982524,91217.0239447909,84408.67979073415,25937.55095841324,30852.113072596094,44344.34718626855,18451.12979970656,29896.285254246108,23138.572415460392,30630.33369849735,40476.01318287775,18793.73394419864,28259.663310258533,20405.00253062396,29067.641019621668,32353.42925773271,17343.412023433928,24792.371207853066,18350.741162219805,9152.480965734756,4034.1014152437006,9036.162187556089,10143.37143268859,15305.527720727709,6382.576153012859,2973.6506080373633,7512.361539294951,8043.52900526822,13300.022556065907,5368.434641201202,2596.9179557535585,7425.805043747198,7172.795049191966,161739.52536352014,99034.26167705974,129659.34085174967,133079.79212126235,130878.23000339798,129549.71425772658,62990.74543722533,104126.19625620649,89865.02899245489,96632.92123590331,103479.17762083143,56070.906893657884,85489.34318305987,71846.79870945017,79221.55660174983
534,4207711,-104.819,42.111,30357.832020606023,12963.67047653905,13241.06231645739,31822.03817893141,22096.15074813347,23526.396791247415,8441.983675389127,8724.192459108759,26640.072449770443,16833.161343878935,22382.03303102434,7890.591552399955,8043.76171173095,27777.912782439067,16523.574769398576,11646.583873926707,6976.796047882787,6314.652604838206,9855.520316543165,8698.388210797717,14321.953194494396,7097.933773171499,7217.131535577152,11699.391488630137,10084.102497968295,15880.766947114385,7303.585209335721,7554.208893638425,11552.917094505105,10572.86953614841,3349.737356298647,481.703807562066,373.24622215558855,2301.3349878115914,1626.5055934569732,3806.5677976093757,432.9561664851856,239.7137056619792,2211.4496788051447,1672.6718371404213,3636.5267596881313,428.6025801512488,164.2451600274203,1991.5145560081442,1555.2222639687361,13167.960139231614,3254.8425476969446,4546.444711914422,10852.917179012507,7955.541144463873,12375.584202351818,2983.803844029479,3409.6122922842815,11881.377858525959,7662.594549297884,12298.36882524589,3086.12924578717,4262.255774110858,13616.219363561997,8315.74330217648
535,4951511,-80.166,34.418,139895.10973916837,121993.16653856172,120346.1507009837,133912.16790400463,129036.6487206796,93892.31533033763,66640.70630864913,63409.262133514974,86791.64512376311,77683.48222406622,78748.8124599867,58379.58734584744,55818.779167192726,69869.51947693322,65704.17461249002,29508.460836304934,29371.370981194115,22624.748576729507,14318.751632365598,23955.83300664854,26645.21376705253,30236.852948807013,23713.74218600775,14433.781609629013,23757.397627874077,22122.73683880634,29364.76134504004,24441.7615628505,14602.767266639608,22633.006753334124,14988.813804094878,7902.731383267613,2399.9982981982207,3595.0123043068484,7221.63894746689,13384.77215445788,5361.328049733255,1523.978425480408,2847.775921449477,5779.463637780254,11303.532326694216,4721.4469826051,1718.895964843122,2794.439140296742,5134.578603609795,83606.32026472788,64649.07462722283,59449.94508394898,70836.01842015864,69635.33959901458,72207.64513569615,40951.26986530109,35744.22898128483,47839.77094649161,49185.72873219343,60797.2388314608,36873.50889275395,34688.7475409181,41167.10078903023,43381.649013540766
536,5597111,-108.082,35.416,29547.029849374092,8512.823311117423,9738.734838727689,26459.28764936779,18564.46891214675,21791.857679376688,5436.822592570383,6494.85590370768,21392.033288822033,13778.892366119195,20226.129757319297,5126.475265783611,6021.237770494678,20632.737866019866,13001.645164904363,18280.617686785477,4084.9981354080564,5041.948933460311,8198.943046569113,8901.62695055574,20402.701218122736,3989.060331043334,5594.315853848656,9290.709523866153,9819.19673172022,21251.99717642351,4071.6114735012225,5438.439424645315,9443.633226197977,10051.420325192006,1982.9168031159359,216.30234585798055,106.73474077802646,793.6625854605526,774.904118803124,2728.2408601032866,202.08357949566326,117.57382812935114,813.8710396184483,965.4423268366874,2607.6984645849757,200.81161368685395,103.98684126766393,922.4783043639744,958.743805975867,14738.288240429758,3546.685532576757,3760.5268395887483,9439.139150576679,7871.159940792984,13563.605384601342,2851.24920759144,3225.6319505439874,11239.480017569362,7719.991640076532,13398.580837843152,2907.789063977236,3101.700075566384,12327.272728002878,7933.835676347412
